screen_id,survivors_top10,top10_boundary_tied,r2_size_alone,n_hits,n_measured,n_sets_used,source_id,cell_line,phenotype,library
882,9,False,0.1908,1326,17986,50,30971826,NCI-H1355,cell proliferation,Human CRISPR Library v.1.1
883,9,False,0.2122,1345,17986,50,30971826,NCI-H1581,cell proliferation,Human CRISPR Library v.1.1
884,9,False,0.2186,1313,17986,50,30971826,NCI-H1650,cell proliferation,Human CRISPR Library v.1.1
885,9,False,0.249,1735,17986,50,30971826,NCI-H1755,cell proliferation,Human CRISPR Library v.1.1
886,10,False,0.1834,1568,17986,50,30971826,NCI-H1869,cell proliferation,Human CRISPR Library v.1.1
887,8,False,0.1939,1179,17986,50,30971826,NCI-H1915,cell proliferation,Human CRISPR Library v.1.1
888,9,False,0.2177,1471,17986,50,30971826,NCI-H1944,cell proliferation,Human CRISPR Library v.1.1
889,9,True,0.2134,1858,17986,50,30971826,NCI-H1975,cell proliferation,Human CRISPR Library v.1.1
89,6,False,0.7475,1990,21709,50,28611215,LNCaP,cell proliferation,GECKO v2
890,8,False,0.3052,1466,17986,50,30971826,NCI-H1993,cell proliferation,Human CRISPR Library v.1.1
891,9,False,0.1906,1636,17986,50,30971826,NCI-H2023,cell proliferation,Human CRISPR Library v.1.1
892,9,False,0.2174,1590,17986,50,30971826,NCI-H2087,cell proliferation,Human CRISPR Library v.1.1
893,9,True,0.213,1577,17986,50,30971826,NCI-H2170,cell proliferation,Human CRISPR Library v.1.1
894,9,False,0.163,927,17986,50,30971826,NCI-H226,cell proliferation,Human CRISPR Library v.1.1
895,8,False,0.2225,1828,17986,50,30971826,NCI-H23,cell proliferation,Human CRISPR Library v.1.1
896,8,False,0.1551,1619,17986,50,30971826,NCI-H3118,cell proliferation,Human CRISPR Library v.1.1
897,8,False,0.1812,1251,17986,50,30971826,NCI-H3122,cell proliferation,Human CRISPR Library v.1.1
898,8,True,0.2219,1011,17986,50,30971826,NCI-H322M,cell proliferation,Human CRISPR Library v.1.1
899,9,False,0.151,900,17986,50,30971826,NCI-H358,cell proliferation,Human CRISPR Library v.1.1
900,9,False,0.1908,1946,17986,50,30971826,NCI-H520,cell proliferation,Human CRISPR Library v.1.1
901,9,False,0.1812,934,17986,50,30971826,NCI-H650,cell proliferation,Human CRISPR Library v.1.1
902,9,False,0.2261,1491,17986,50,30971826,NCI-N87,cell proliferation,Human CRISPR Library v.1.1
903,9,False,0.2284,1405,17986,50,30971826,NH-12,cell proliferation,Human CRISPR Library v.1.1
904,10,False,0.1219,703,17986,50,30971826,NMC-G1,cell proliferation,Human CRISPR Library v.1.1
905,9,False,0.1475,1497,17986,50,30971826,Onda 10,cell proliferation,Human CRISPR Library v.1.1
906,9,False,0.212,1302,17986,50,30971826,Onda 11,cell proliferation,Human CRISPR Library v.1.1
907,8,False,0.2773,1724,17986,50,30971826,NUGC-3,cell proliferation,Human CRISPR Library v.1.1
908,9,False,0.1763,1387,17986,50,30971826,OACM5.1 C,cell proliferation,Human CRISPR Library v.1.1
909,8,False,0.2719,1073,17986,50,30971826,OAW42,cell proliferation,Human CRISPR Library v.1.1
910,9,False,0.1912,1570,17986,50,30971826,OC 314,cell proliferation,Human CRISPR Library v.1.1
911,9,False,0.2057,1559,17986,50,30971826,OCI-AML-2,cell proliferation,Human CRISPR Library v.1.1
912,9,False,0.1961,1601,17986,50,30971826,OCI-AML-3,cell proliferation,Human CRISPR Library v.1.1
913,9,True,0.2684,895,17986,50,30971826,OCI-Ly19,cell proliferation,Human CRISPR Library v.1.1
914,9,False,0.2099,1284,17986,50,30971826,OCUB-M,cell proliferation,Human CRISPR Library v.1.1
915,9,True,0.2518,1860,17986,50,30971826,OE21,cell proliferation,Human CRISPR Library v.1.1
916,10,True,0.1923,1266,17986,50,30971826,OE33,cell proliferation,Human CRISPR Library v.1.1
917,8,False,0.2191,1492,17986,50,30971826,OPM-2,cell proliferation,Human CRISPR Library v.1.1
918,8,False,0.1586,1181,17986,50,30971826,OSC-19,cell proliferation,Human CRISPR Library v.1.1
919,9,False,0.2413,1481,17986,50,30971826,OSC-20,cell proliferation,Human CRISPR Library v.1.1
920,9,False,0.2052,1587,17986,50,30971826,OV-90,cell proliferation,Human CRISPR Library v.1.1
921,9,False,0.1511,1340,17986,50,30971826,OVCA420,cell proliferation,Human CRISPR Library v.1.1
922,9,True,0.2135,1387,17986,50,30971826,OVCAR-3,cell proliferation,Human CRISPR Library v.1.1
923,8,False,0.2435,1834,17986,50,30971826,OVCAR-5,cell proliferation,Human CRISPR Library v.1.1
924,9,True,0.1736,2030,17986,50,30971826,NCI-ADR-RES,cell proliferation,Human CRISPR Library v.1.1
925,9,False,0.2398,1699,17986,50,30971826,OVISE,cell proliferation,Human CRISPR Library v.1.1
926,9,False,0.2109,1491,17986,50,30971826,OVK-18,cell proliferation,Human CRISPR Library v.1.1
927,10,False,0.2918,1258,17986,50,30971826,OVMIU,cell proliferation,Human CRISPR Library v.1.1
928,9,True,0.2263,1124,17986,50,30971826,PaTu 8902,cell proliferation,Human CRISPR Library v.1.1
929,9,False,0.2144,1637,17986,50,30971826,PaTu 8988t,cell proliferation,Human CRISPR Library v.1.1
930,8,False,0.2574,1394,17986,50,30971826,Panc 02.03,cell proliferation,Human CRISPR Library v.1.1
931,9,False,0.2606,1470,17986,50,30971826,Panc 03.27,cell proliferation,Human CRISPR Library v.1.1
932,8,False,0.23,1671,17986,50,30971826,Panc 04.03,cell proliferation,Human CRISPR Library v.1.1
933,8,True,0.253,1193,17986,50,30971826,Panc 08.13,cell proliferation,Human CRISPR Library v.1.1
934,10,False,0.1512,1109,17986,50,30971826,Panc 10.05,cell proliferation,Human CRISPR Library v.1.1
935,8,False,0.2177,1623,17986,50,30971826,PC-14,cell proliferation,Human CRISPR Library v.1.1
936,8,False,0.2058,1579,17986,50,30971826,PCI-15A,cell proliferation,Human CRISPR Library v.1.1
937,10,False,0.2108,1716,17986,50,30971826,PCI-30,cell proliferation,Human CRISPR Library v.1.1
938,9,False,0.192,1875,17986,50,30971826,PCI-38,cell proliferation,Human CRISPR Library v.1.1
939,9,False,0.1779,1491,17986,50,30971826,PCI-04B,cell proliferation,Human CRISPR Library v.1.1
940,8,False,0.2206,1185,17986,50,30971826,PCI-06A,cell proliferation,Human CRISPR Library v.1.1
941,9,False,0.2045,1809,17986,50,30971826,PE/CA-PJ15,cell proliferation,Human CRISPR Library v.1.1
942,9,False,0.268,1721,17986,50,30971826,PEO1,cell proliferation,Human CRISPR Library v.1.1
943,9,False,0.1526,1218,17986,50,30971826,PEO4,cell proliferation,Human CRISPR Library v.1.1
944,9,False,0.2846,1427,17986,50,30971826,PL4,cell proliferation,Human CRISPR Library v.1.1
945,9,False,0.2258,1656,17986,50,30971826,PSN1,cell proliferation,Human CRISPR Library v.1.1
946,9,True,0.1895,1456,17986,50,30971826,KTCTL-26A,cell proliferation,Human CRISPR Library v.1.1
947,9,False,0.2619,1275,17986,50,30971826,RCM-1,cell proliferation,Human CRISPR Library v.1.1
948,9,False,0.2628,1222,17986,50,30971826,RERF-GC-1B,cell proliferation,Human CRISPR Library v.1.1
949,9,False,0.2022,1583,17986,50,30971826,RERF-LC-Sq1,cell proliferation,Human CRISPR Library v.1.1
950,9,True,0.2284,1411,17986,50,30971826,RKN,cell proliferation,Human CRISPR Library v.1.1
951,9,False,0.2332,2009,17986,50,30971826,RKO,cell proliferation,Human CRISPR Library v.1.1
952,9,False,0.2164,1561,17986,50,30971826,RL95-2,cell proliferation,Human CRISPR Library v.1.1
953,9,False,0.2421,1509,17986,50,30971826,RMG-I,cell proliferation,Human CRISPR Library v.1.1
954,9,True,0.2098,892,17986,50,30971826,ROS-50,cell proliferation,Human CRISPR Library v.1.1
955,8,False,0.2074,1193,17986,50,30971826,RPMI-8226,cell proliferation,Human CRISPR Library v.1.1
956,9,False,0.1854,1568,17986,50,30971826,SAS,cell proliferation,Human CRISPR Library v.1.1
957,9,True,0.1678,1481,17986,50,30971826,SCC-4,cell proliferation,Human CRISPR Library v.1.1
958,9,False,0.185,1480,17986,50,30971826,SCC-9,cell proliferation,Human CRISPR Library v.1.1
959,9,True,0.1894,1095,17986,50,30971826,UPCI-SCC-090,cell proliferation,Human CRISPR Library v.1.1
960,8,False,0.2504,791,17986,50,30971826,SCH,cell proliferation,Human CRISPR Library v.1.1
961,9,False,0.156,1693,17986,50,30971826,SF126,cell proliferation,Human CRISPR Library v.1.1
962,9,False,0.2016,1996,17986,50,30971826,SF295,cell proliferation,Human CRISPR Library v.1.1
963,9,False,0.1867,1558,17986,50,30971826,SF539,cell proliferation,Human CRISPR Library v.1.1
964,9,False,0.206,1915,17986,50,30971826,SJSA-1,cell proliferation,Human CRISPR Library v.1.1
965,9,False,0.203,1473,17986,50,30971826,SK-GT-4,cell proliferation,Human CRISPR Library v.1.1
966,9,False,0.2273,1557,17986,50,30971826,SK-MEL-2,cell proliferation,Human CRISPR Library v.1.1
967,9,False,0.2373,1486,17986,50,30971826,SK-MES-1,cell proliferation,Human CRISPR Library v.1.1
968,9,False,0.1958,1699,17986,50,30971826,SK-MG-1,cell proliferation,Human CRISPR Library v.1.1
969,9,False,0.1455,1900,17986,50,30971826,SK-N-AS,cell proliferation,Human CRISPR Library v.1.1
970,9,True,0.1472,1105,17986,50,30971826,SK-N-DZ,cell proliferation,Human CRISPR Library v.1.1
971,9,False,0.2076,1792,17986,50,30971826,SK-N-FI,cell proliferation,Human CRISPR Library v.1.1
972,9,False,0.1701,967,17986,50,30971826,SK-N-SH,cell proliferation,Human CRISPR Library v.1.1
973,9,False,0.1363,1289,17986,50,30971826,SK-PN-DW,cell proliferation,Human CRISPR Library v.1.1
974,10,False,0.157,970,17986,50,30971826,SKN-3,cell proliferation,Human CRISPR Library v.1.1
975,9,False,0.145,1065,17986,50,30971826,SNB-75,cell proliferation,Human CRISPR Library v.1.1
976,9,False,0.2327,1667,17986,50,30971826,SNG-M,cell proliferation,Human CRISPR Library v.1.1
977,9,False,0.1961,1371,17986,50,30971826,SNU-1,cell proliferation,Human CRISPR Library v.1.1
978,9,False,0.2286,1515,17986,50,30971826,SNU-16,cell proliferation,Human CRISPR Library v.1.1
979,8,True,0.2125,1400,17986,50,30971826,SNU-61,cell proliferation,Human CRISPR Library v.1.1
980,9,False,0.2346,1446,17986,50,30971826,SNU-81,cell proliferation,Human CRISPR Library v.1.1
981,9,True,0.222,1183,17986,50,30971826,SNU-C1,cell proliferation,Human CRISPR Library v.1.1
982,9,False,0.2273,1456,17986,50,30971826,SNU-C5,cell proliferation,Human CRISPR Library v.1.1
983,8,False,0.2606,1430,17986,50,30971826,SU-DHL-10,cell proliferation,Human CRISPR Library v.1.1
984,8,False,0.2741,1950,17986,50,30971826,SU-DHL-5,cell proliferation,Human CRISPR Library v.1.1
985,9,False,0.2215,1732,17986,50,30971826,SU-DHL-8,cell proliferation,Human CRISPR Library v.1.1
986,8,False,0.157,1186,17986,50,30971826,SU.86.86,cell proliferation,Human CRISPR Library v.1.1
987,9,False,0.2014,1539,17986,50,30971826,SUIT-2,cell proliferation,Human CRISPR Library v.1.1
988,9,False,0.2207,1918,17986,50,30971826,SW1088,cell proliferation,Human CRISPR Library v.1.1
989,9,True,0.1497,1419,17986,50,30971826,SW1573,cell proliferation,Human CRISPR Library v.1.1
990,9,False,0.1844,1493,17986,50,30971826,SW1990,cell proliferation,Human CRISPR Library v.1.1
991,9,False,0.2122,1507,17986,50,30971826,SW48,cell proliferation,Human CRISPR Library v.1.1
992,9,False,0.1608,1301,17986,50,30971826,SW620,cell proliferation,Human CRISPR Library v.1.1
993,9,False,0.1964,1677,17986,50,30971826,SW626,cell proliferation,Human CRISPR Library v.1.1
994,10,False,0.1997,1332,17986,50,30971826,SW837,cell proliferation,Human CRISPR Library v.1.1
995,9,False,0.1517,725,17986,50,30971826,T.T,cell proliferation,Human CRISPR Library v.1.1
996,9,False,0.2618,1191,17986,50,30971826,T-47D,cell proliferation,Human CRISPR Library v.1.1
997,8,True,0.1896,641,17986,50,30971826,T84,cell proliferation,Human CRISPR Library v.1.1
998,9,True,0.1564,1417,17986,50,30971826,T98G,cell proliferation,Human CRISPR Library v.1.1
999,9,False,0.1823,1931,17986,50,30971826,TC-71,cell proliferation,Human CRISPR Library v.1.1
