gene,log2FC,t,p,q
AUH,-0.5928107178584705,-1.7823580220400665,0.08097411259552408,0.36207038698721067
CDK10,-0.5541121123522998,-1.786151480804631,0.08109506631495514,0.36241885307238714
DKK3,0.6031761059664928,1.7834923548796202,0.08111179507802581,0.36241885307238714
C16orf89,0.7906559966483551,1.7852789514706595,0.08119955886420879,0.36261621465396654
WDPCP,0.6675169529405651,1.7802438416322113,0.08123759364643676,0.36261621465396654
KAT6B,0.4060394023005909,1.7797404459318156,0.08124564103779416,0.36261621465396654
S1PR3,0.6267090128232788,1.7805171295758857,0.0812909452644796,0.36268497866987937
TMEM47,-0.4901928266658224,-1.779470125495483,0.08132813927933341,0.3627081626965882
PPP1R3C,0.8336890981902982,1.7798030019993227,0.08137575240959222,0.3627081626965882
ILF3,0.2918648178136687,1.7828176966869724,0.08138583949057068,0.3627081626965882
NAGPA,-0.6335328574404406,-1.7793993993383306,0.0814501715647328,0.36275847373552733
C1orf53,0.7298529303089991,1.7781830873214952,0.08145693532730826,0.36275847373552733
SCOC,-0.45190337429372107,-1.7984074078624885,0.08149999007584646,0.36279910312004177
ARHGEF37,0.6099695111815715,1.7779412924121245,0.08153196920418201,0.36279910312004177
DHRS4L2,0.5938622520431065,1.7959787573930457,0.08155577893070265,0.36279910312004177
ITGA10,-0.8689594218639969,-1.7845002049320284,0.08167008326590701,0.36317440619454466
CEP104,0.5541892835756239,1.7936251711147906,0.08180057592700483,0.36345786350019
ITPRIPL2,0.54037212965072,1.77922177682941,0.08181523032417067,0.36345786350019
CAPN5,0.7390492654984286,1.7785976478696173,0.0818237099347967,0.36345786350019
RMC1,-0.5630688291150392,-1.776251541047054,0.08188616987668863,0.36360216939023055
DALRD3,-0.40557039738759393,-1.795832518705921,0.081979151577592,0.3638818469768637
COL6A6,0.9397775888691078,1.7746168988285935,0.08205297206687934,0.3639783383849739
BRD2,0.35693407315330905,1.7766337651312452,0.08206089815208174,0.3639783383849739
ALKBH6,-0.5337189703512557,-1.7739258539037475,0.08218159180882607,0.3643261400729123
SMIM1,0.7860342924539403,1.77485493526082,0.08219937724668709,0.3643261400729123
CNTFR,-0.7653066825304893,-1.7761632809726469,0.08230490688969715,0.36466063750143024
DYNC2H1,-0.4446050691962977,-1.7784419177226969,0.08235102985271561,0.3647096533276785
SFRP4,1.1613073647155465,1.7771919624217605,0.08240497037088822,0.3647096533276785
ACIN1,-0.2964488570901258,-1.7777192114629556,0.08243064731192122,0.3647096533276785
DCAF4,-0.7172341007273779,-1.773964792686268,0.08245674567167809,0.3647096533276785
CLCN7,-0.6763214613281354,-1.7743632686583863,0.08246629124374101,0.3647096533276785
EXT1,0.6675456453379907,1.7866435917019206,0.0826989974510361,0.3655884023316839
ANKRD50,0.6827515794856769,1.7775678239790704,0.08272526291323652,0.3655884023316839
MSRB3,0.4533955659549438,1.7703229476459281,0.08279400266614792,0.36575893894502565
DDX60L,-0.6817794982385834,-1.7699210239692118,0.08283821635831691,0.36582104209783123
ANGPTL5,-0.9823959193256524,-1.7707135440748416,0.08296440574560997,0.3661963901711092
ITPR2,-0.611456450508912,-1.7694595466586085,0.08298358557253147,0.3661963901711092
SH3BP2,0.7066681351720709,1.7705829022723008,0.0831003884690861,0.36646024634781577
NPHP4,0.6139535186847902,1.770325521696165,0.08310379504598477,0.36646024634781577
AKT3,-0.3891327700332923,-1.7688247288118535,0.08317387716253818,0.36663601157658093
NAPA,-0.3452403299889477,-1.7753505798003955,0.08320451811655423,0.36663785298653084
U6,-0.6367565961224018,-1.7673444098095314,0.08330357738639152,0.36694106654840797
EXOSC7,-0.287289156001866,-1.775904400102144,0.08338386437503155,0.3671614006292224
LRIG1,0.7686285214663426,1.766760944581778,0.08342249201851658,0.36719820416423243
RIOX1,-0.5600072068973683,-1.7662416800862986,0.08346825325979709,0.36726636934878437
ARL4D,0.4194462571026607,1.7668494580382612,0.08350765844475673,0.36729051250613964
GTPBP10,-0.46213261828683816,-1.778215349606479,0.08353429428772889,0.36729051250613964
FRG1,-0.26668906542731463,-1.7652852251109719,0.0836281692300048,0.36743978663541715
SH3GL1,-0.44667106626845143,-1.7711594644124278,0.08362882292477015,0.36743978663541715
ACAA1,-0.36278739909122315,-1.7766719421613126,0.08369381681941435,0.36759221282994764
RARB,0.7198953002725905,1.7650052000962753,0.08377757254530549,0.3677036488520981
COPE,-0.18906944702155126,-1.7646355032410543,0.08377981085048217,0.3677036488520981
PPP1CC,0.2674535933340012,1.7689192005171832,0.08382902926272597,0.3677866018033015
FGFR1OP2,-0.24742743481121998,-1.7793584533298936,0.08399581499849677,0.36838511632204063
ARMCX2,-0.46080733643783756,-1.7738478625936998,0.08409872938064665,0.36863858561670115
TMEM259,-0.40421847951058165,-1.7628406651594215,0.08414809174392918,0.36863858561670115
RILP,0.7047655395252921,1.7672586858239376,0.08415267718964987,0.36863858561670115
ZNF808,-0.6198203234841864,-1.7622599069772358,0.08418176447777612,0.36863858561670115
PDZRN4,-1.01103124633316,-1.7636103038198976,0.08420554948016477,0.36863858561670115
TCF20,0.6812559036796169,1.7610634840607495,0.08434224277046792,0.36910380485156796
EID2B,-0.6706748716598416,-1.7615207925458332,0.08451655655169885,0.369733266328402
C10orf88,0.6655994672604695,1.7606287223862371,0.08456435484090741,0.369809008138085
TGS1,0.44543493483148744,1.7687698953794246,0.08464290795735513,0.3698202332669613
RBM17,0.17769004710850478,1.760248329031489,0.08465942712971596,0.3698202332669613
HSPD1,0.34010962469478034,1.759554989020895,0.08466718767275241,0.3698202332669613
PDZRN3,0.7424236093567727,1.7589879352416213,0.08469882099284562,0.3698202332669613
RHOT2,-0.5407948595727126,-1.7753568863593243,0.08471934945584744,0.3698202332669613
TIFA,0.6031919064765923,1.7752477997310763,0.08480549476444262,0.3699853369492984
WDR82,0.4317732714667555,1.7684719733619771,0.08481817014722604,0.3699853369492984
EPHB4,0.6543336626091021,1.7598720468722562,0.08484979876893164,0.3699902619934974
FBXO17,-0.49230466216075097,-1.7638610682436615,0.08497660830236856,0.3704100737750747
ZNF93,0.660886640525002,1.756988097580952,0.08505644800941718,0.37050500420828064
TES,0.7185673172297982,1.757437795022424,0.0850594705069707,0.37050500420828064
LPCAT3,-0.4890710150919153,-1.7588090926326794,0.08517504909978996,0.3708351020419749
STT3A,-0.3459262402576275,-1.7591012119823175,0.08519639183834672,0.3708351020419749
TRAPPC4,-0.24344080255307343,-1.7568566465171516,0.08525591902908614,0.37093153580247334
NCOA2,-0.6535025537926336,-1.7585499758518701,0.08527970104303834,0.37093153580247334
PSEN2,0.6514089535897232,1.7626405004687096,0.08534803829682244,0.3710957177701624
CCT8,-0.22315355647718427,-1.7581447056964894,0.0854135411912722,0.3712359971655521
IDH3G,-0.21132635156298285,-1.7559597818321249,0.0854434959732973,0.3712359971655521
KLF10,0.37749906744280004,1.7564220508580426,0.08552802789322433,0.3712359971655521
NCL,0.23055377937103216,1.7562879796595596,0.0855287055805483,0.3712359971655521
PLGRKT,0.528313311717679,1.7705286718200615,0.0855333123466918,0.3712359971655521
CWC15,-0.20288377629781973,-1.7561183050242983,0.0855790155183592,0.3713015154696765
TBPL1,-0.4578092711570996,-1.7612524540835504,0.08561724824220159,0.37133458649486856
PQBP1,-0.24536516729438684,-1.7533413328712224,0.08574364993536589,0.37174989898710636
SENP3,0.6422658437060182,1.752527036824792,0.08582772172150585,0.37194359687684303
YTHDC2,-0.6584545121881265,-1.7679573304637235,0.08584964728836539,0.37194359687684303
PPP1R3D,-0.5704883338918112,-1.7541862185324502,0.08592858095949503,0.3720253288105809
PLEKHJ1,-0.30058348242208144,-1.75191018438589,0.08592984678322048,0.3720253288105809
AGO2,0.41632210465826525,1.7515436197446443,0.08610684986170465,0.37265864990094155
PGM3,0.6378702583820166,1.7705796880868345,0.08614993504508828,0.3727121476576198
SPOUT1,-0.5470306776821952,-1.752939830030048,0.08618246601003442,0.3727199626266408
SLC25A42,-0.6258315702506434,-1.7513756412871333,0.08626576627939345,0.3729472597061019
CROCC,0.6674690938571266,1.7649428202957942,0.08631333672396667,0.3730199814030779
ZNF69,0.5928962155525153,1.7495379904062027,0.0863785692745622,0.37316895436955627
SPAG8,-0.6339660515593604,-1.752004749468776,0.08642555096405681,0.3732390027571994
PRRT3,-0.5874232513970621,-1.75123630844825,0.0864831217950418,0.3733547154788798
ZNF793,0.5914317536295879,1.7484440219874506,0.08656950811843597,0.3735947004570426
INO80B,-0.672571786953353,-1.7504622952493545,0.08660691874350619,0.3736232330289736
MMS19,-0.6037432683178148,-1.7499185817463339,0.08669292485632982,0.3738613122759108
ENSG00000267058,-0.6320816567982586,-1.747629611787292,0.08679759318899047,0.3741796741206977
FXYD6,0.5164950519584615,1.7477418191467904,0.0868983744002726,0.37448105856117475
RAB6A,-0.2321513126850956,-1.74587570938271,0.0870015076002588,0.37470729728755475
CYP2U1,-0.4758495183959788,-1.7600099371226081,0.08703032883545277,0.37470729728755475
UBE2K,0.47853048794211084,1.7629551858091306,0.08706204964477386,0.37470729728755475
RPL27A,0.3307970880664932,1.7473385055302595,0.08707442676231283,0.37470729728755475
ZBTB34,-0.598852935366545,-1.7449104807601206,0.08717448331146153,0.37478128746101486
TMEM147-AS1,-0.560685280604397,-1.7520853414263826,0.08718153646730856,0.37478128746101486
VCAN,0.5731039569207601,1.7462205437276501,0.08718430411466357,0.37478128746101486
ZNF10,0.6118137560748318,1.7592913816580813,0.08733917701722696,0.37519663437756
N6AMT1,-0.5776402904508489,-1.745409342481135,0.08734408905576933,0.37519663437756
SLFN13,0.5882751014376568,1.743484765145118,0.08741423153274921,0.37519663437756
CAP1,-0.2810303567693717,-1.7462176391049036,0.08743478201908213,0.37519663437756
WIPI1,-0.4570611573215926,-1.7460875359148795,0.08743556882246824,0.37519663437756
TRIM52,-0.616371237123611,-1.7462136567097353,0.08756490699604971,0.3756187718419657
ARAF,-0.6005554537447493,-1.7409428959435442,0.08806194728853213,0.37761734979045003
OXSR1,0.5461848110744061,1.7495081145087192,0.08813344858658828,0.37779041159148496
EXOC6B,0.6229733225676948,1.7461242894743614,0.08832778480521676,0.3784897059244382
TENT4B,0.6701341869477804,1.7558998559226275,0.08844114625589874,0.3788416473270861
AK3,0.25358321179605525,1.7368445956221208,0.08857593943331409,0.3791670956609991
PATL1,-0.6161566495438322,-1.7376056158987898,0.08868346267626044,0.3791670956609991
PTPRE,0.8926611155826478,1.7368311782449073,0.0887355656452438,0.3791670956609991
LRP2,0.8793432781298216,1.7363267291421107,0.08873952664980249,0.3791670956609991
AFAP1L2,0.9102614295308054,1.7448788683452796,0.08875530315816944,0.3791670956609991
DHRS4,-0.2814458123329002,-1.749393185743353,0.08879751959979311,0.3791670956609991
NT5C2,-0.5800636195448607,-1.749357512078329,0.08880076077022692,0.3791670956609991
SPDL1,-0.6440070299806888,-1.7380765444122415,0.08880435790980903,0.3791670956609991
SCAND1,-0.17334764541974224,-1.7370635021760261,0.08885119828269664,0.3791670956609991
GUSB,-0.4637840221974807,-1.7526870469883553,0.0888980662774903,0.3791670956609991
CRLF1,-1.0153233608064962,-1.739384984559683,0.08891586730376391,0.3791670956609991
SDHB,-0.2557419131149796,-1.7378552345068328,0.0889190242973523,0.3791670956609991
SS18,-0.4414450166227386,-1.7485318492926227,0.0889438940544582,0.3791670956609991
ANKRD37,0.5178742408633674,1.7388660501349946,0.08903093426635399,0.3791670956609991
PSMA6,-0.26925845354233324,-1.7383132968211747,0.08906721246836315,0.3791670956609991
ISY1,-0.6688519347604376,-1.7340498127603443,0.08909896584834742,0.3791670956609991
ZSCAN5A,0.6606415073864071,1.7348234421326298,0.08910697913325939,0.3791670956609991
RRP7A,0.4838275612588818,1.746808899339356,0.08912525164999219,0.3791670956609991
RSPO1,0.8720168637509511,1.7343631423441361,0.08913709278414518,0.3791670956609991
ARSJ,0.7285018189296815,1.7356023796688627,0.08914311772585737,0.3791670956609991
ZNF232,-0.6231989014521724,-1.733482010972968,0.08917349962252333,0.3791670956609991
ARPC5L,0.6242756675162591,1.7339583569098842,0.08921455514034972,0.3792069785134004
NTF3,0.8457460324586121,1.7337325544880597,0.08924539804268058,0.3792069785134004
SMCO4,0.6407191383958288,1.735932008412926,0.08939298871811781,0.3797011015894563
WDR5B-DT,-0.5025170269053274,-1.7318049341468238,0.08947489291439246,0.3799159698790672
GANAB,-0.4761876140518524,-1.739405244249204,0.08954469524576761,0.380008385426443
BCL2A1,0.6365945279196034,1.7313645900334165,0.08955930870779001,0.380008385426443
SH3BGRL3,-0.32021084811090006,-1.731152102038693,0.0896719021914448,0.3803530928267192
ARID2,-0.6256937429862162,-1.7336152739762296,0.08972413480798085,0.38036977803693395
RUSF1,0.6834819648285833,1.7362405234311915,0.08977469221430777,0.38036977803693395
HSPA4L,0.7998457006596675,1.7306616786541176,0.08978188880439508,0.38036977803693395
HK2,0.7428685560836599,1.729710989903685,0.08985205257623038,0.38036977803693395
EEF1E1,-0.8980157064698258,-1.7336694727258792,0.08985740329811412,0.38036977803693395
JPH2,-0.8714687310665679,-1.731419315153928,0.0898663872375939,0.38036977803693395
RIPOR2,0.7401368553662706,1.729565644500281,0.08989532220195282,0.38036977803693395
ABCD1,-0.6491585947047658,-1.729020398196523,0.09002272904506337,0.3807760551065773
TMBIM4,-0.4747571784285425,-1.7348443369601163,0.09008891361580239,0.3809231826675841
MAX,-0.23310285489575033,-1.728443157392054,0.0901922816376781,0.3811664503007569
MCCC2,-0.48842326428526484,-1.735087802730291,0.09020928850164645,0.3811664503007569
RDH13,-0.5734965764187105,-1.7273544505452096,0.09032935839029986,0.38154089367434807
NHERF2,0.5363285890294067,1.7306224241552985,0.09038844583206773,0.381633230572787
MRPL47,0.45432992001503436,1.7417218708487714,0.09041413771875276,0.381633230572787
PPWD1,-0.26147178377322877,-1.7276800491684159,0.09051588343876771,0.38181336702924434
CTSO,0.7112888432981554,1.7276884837758837,0.09051976288649795,0.38181336702924434
PDZK1IP1,1.1952033808148492,1.7268730965665655,0.09056134034381567,0.3818390179912924
SMARCA1,0.4634287962943242,1.7393207625801879,0.09058879678335993,0.3818390179912924
SNRPF,0.2876278954199254,1.7329017329302767,0.09070735060954091,0.3820949561455015
GTF3C3,-0.5904870673899807,-1.725156840032835,0.09073488143133313,0.3820949561455015
CKAP5,-0.4360954827745456,-1.7360554194438216,0.09074400862708679,0.3820949561455015
NBPF14,0.7990201647437472,1.7311024073068755,0.09079397392081161,0.38217269175342317
TCTA,-0.6198835708650936,-1.723765585440643,0.09093251367923956,0.3826230743818436
FKBP9,0.3474806729445943,1.7334088199189943,0.09097341484968668,0.38266244644297825
DENND1B,0.7786868668792222,1.7230156731779316,0.09108397780007615,0.3829762706553013
SDHAF2,-0.4369943535822953,-1.7317783425259625,0.09111116289763412,0.3829762706553013
JDP2,-0.893755182368698,-1.725162280310118,0.0911689218208951,0.3830863147243777
TLCD2,0.7015846716823924,1.7213748073973922,0.09137561783149634,0.383748509505428
SUSD2,-0.7634557308085554,-1.7217698323990294,0.09140191304543704,0.383748509505428
GTPBP4,0.5873084656392535,1.720773741014093,0.09147666792780265,0.383748509505428
SSC5D,0.44909235731557207,1.7212268999633404,0.09147994504625044,0.383748509505428
REX1BD,-0.1983340198676382,-1.7214967273611526,0.09148468300137645,0.383748509505428
EXTL2,0.5550552328350324,1.7200870808306332,0.09160154094602874,0.3841058739081488
MT-ND3,0.4598106908610564,1.719751286198031,0.09166494924153888,0.3842389423804797
RSRC1,0.42671274921379254,1.7253752216626947,0.09170327699214051,0.38426682320955324
IL10RB,-0.532388875837972,-1.7187238578502855,0.09185269514470282,0.3845681790916218
COMMD1,0.18164149559723874,1.71893135846013,0.09185318410283794,0.3845681790916218
AP5B1,-0.666854504126503,-1.7195986325975712,0.09197908127248512,0.3845681790916218
PALLD,0.40259162645763524,1.7184679514167653,0.09201500208120279,0.3845681790916218
PBX3,0.5555622664835713,1.7177639479199462,0.09203544260307707,0.3845681790916218
PPIC,0.33132386002675585,1.7177539609515144,0.09203582313391588,0.3845681790916218
COQ10B,0.33633316957402304,1.7180782230791598,0.0920438773790708,0.3845681790916218
TMEM150C,0.6983913411429485,1.7205609799731023,0.0920599956379578,0.3845681790916218
VSIG2,0.7862365486346867,1.7182185482630794,0.09210548549438805,0.3845681790916218
NUTM2A-AS1,-0.47432270634506324,-1.7335933296676367,0.09212126530173399,0.3845681790916218
PGP,0.5698701875470946,1.729700472326562,0.0921239080405781,0.3845681790916218
YIPF6,-0.27781273710329835,-1.7174556256927118,0.0921919650551549,0.3847198927017833
SAFB2,0.4364812077571738,1.7214860302290038,0.09224414390601904,0.3848052646918559
PCDHGC3,-0.5553404031737861,-1.719209839655502,0.09237465811083136,0.3851413005356421
LYSMD3,-0.5526974869230954,-1.7168040964627638,0.09238819425922995,0.3851413005356421
RXRA,-0.513146092111215,-1.7151789029810882,0.09250447356956036,0.3854280381470435
NUBP2,-0.41125834653817783,-1.7351293262927503,0.09252052156328337,0.3854280381470435
CNOT9,0.42059793097434817,1.7293338666062559,0.09257940942801522,0.38554095975669506
CHSY1,0.6025162954267351,1.714144454147955,0.09271567677432192,0.3855644350575905
SRSF8,-0.455550678015781,-1.7188690189663787,0.09271575420595062,0.3855644350575905
SCAMP2,-0.28486650773522193,-1.7145191869970902,0.09274068329250011,0.3855644350575905
TFAP4,-0.6512262196789469,-1.7137813951362784,0.09276709486970984,0.3855644350575905
MT-ND6,-0.35594522197155065,-1.7162074446768498,0.092775508289467,0.3855644350575905
PTGIS,-0.4892606628958207,-1.7137184211975882,0.09277574692384032,0.3855644350575905
ENSG00000276850,1.2451270122839253,1.7136126183694362,0.09285601077065081,0.3857549616339782
GLMN,-0.6999447429079106,-1.7131619397932958,0.09288519025083261,0.3857549616339782
DMKN,0.8763741575743795,1.713268474429051,0.09292441442437999,0.38578578760511756
MRPL35,0.45348695924840676,1.720957348466706,0.09325481014167478,0.3870250091784662
GSTZ1,0.5444249551204576,1.7231701385327514,0.09337721028399695,0.38708898594232777
PARVB,-0.5215447552442258,-1.7116143568567521,0.09340402331045948,0.38708898594232777
SPRY4,0.7433425518096963,1.713983258068816,0.09343182512968809,0.38708898594232777
AGFG2,-0.7518919552952306,-1.710800010534972,0.09344859852187948,0.38708898594232777
ANKIB1,0.2936818759124247,1.7100007137293127,0.09346859963906366,0.38708898594232777
VPS72,-0.4237899340687319,-1.7229342076054963,0.09349129408975915,0.38708898594232777
RPUSD3,-0.5328268208000182,-1.709525822040387,0.0935801658923836,0.38708898594232777
CELSR2,0.5880898948933782,1.7093527891522944,0.0936015311957283,0.38708898594232777
SYNPO2,0.8401473721646013,1.712959385047521,0.0936390257742126,0.38708898594232777
PRPSAP1,-0.3188330664198169,-1.7127738602394533,0.09364870251892611,0.38708898594232777
KRR1,0.23849328792172386,1.7118017279158881,0.09364898729780581,0.38708898594232777
AIFM1,-0.5706729612790062,-1.709531200583688,0.09371550359109276,0.38708898594232777
GID8,-0.4049918426829384,-1.719373751801192,0.09377819063571868,0.38708898594232777
INTS7,0.6706833320618522,1.7113210544200308,0.09380923429482733,0.38708898594232777
PPP1R12B,0.5013651860231283,1.7087379753536545,0.09382706107668408,0.38708898594232777
HSPA1B,0.7668183411491567,1.7078405326187884,0.09386921950629219,0.38708898594232777
HSD17B14,-0.6046460973396011,-1.7108488290695587,0.09387460388091466,0.38708898594232777
RNF146,-0.6072075902323766,-1.717156796895819,0.09387498694843656,0.38708898594232777
SPNS1,-0.2853642922338162,-1.7075624530408555,0.09392239848205122,0.38708898594232777
RNF113A,-0.5751827481716907,-1.7136028293606675,0.09394028825781406,0.38708898594232777
AP1S2,-0.5342745490083427,-1.717952099768338,0.09394031610042147,0.38708898594232777
CXXC5,-0.5836002382131324,-1.7068923628313895,0.09405388075528179,0.38726353067442315
LGALS9,0.6940938346106895,1.7144574925268352,0.09405480649015416,0.38726353067442315
NFKB1,0.4901248091319532,1.7131115385178595,0.09407844570913568,0.38726353067442315
RTCA,-0.4398593442706211,-1.7071542618500297,0.09423577189374362,0.38768350602126617
TMSB15A,0.6291629364641511,1.7059504698521741,0.09429518881268757,0.38768350602126617
SMAD4,-0.7237784724443079,-1.70567023411703,0.09430310493658323,0.38768350602126617
SRD5A3,-0.40119637720088086,-1.711540621156468,0.09433583082406521,0.38768350602126617
RSPO4,0.7145979408874037,1.705841372944561,0.09434026129542311,0.38768350602126617
ZNF316,0.6229424983190914,1.7057272574912756,0.09444809854648849,0.38799521959615707
FBXL8,-0.6048397404087971,-1.7044063503881164,0.09460881514151966,0.3884751596650759
LAMTOR1,-0.19031936451610232,-1.7041362015255608,0.09465313511115041,0.3884751596650759
METTL9,0.46080053859309444,1.7219438009056576,0.0946609984312888,0.3884751596650759
EIF2B4,-0.3834173882251459,-1.716415076868564,0.09473396811367242,0.3886183076493953
STAG1,-0.31659556119419463,-1.708569569946257,0.094802693039482,0.3886183076493953
MROH1,-0.6200168889876823,-1.7038787933368467,0.09481005148855713,0.3886183076493953
ERCC3,-0.38943896879674433,-1.7136623404571552,0.09482402033156459,0.3886183076493953
KCTD7,-0.6913103165906431,-1.702025618635921,0.09498416375641729,0.3891431578956765
GALNT9,0.9582932345404849,1.7013701140740412,0.09509736248017311,0.3894691265248636
CTDSP1,-0.4623797762537256,-1.710643231525611,0.09514507949954477,0.3894691265248636
RHBDF1,-0.5629580363827538,-1.702259388722525,0.09516004377377757,0.3894691265248636
ADGRB3-DT,0.7205150125283564,1.7038760909999395,0.09522345501022784,0.3895972117130098
KXD1,-0.20046657706251558,-1.7033841476741347,0.0952956042407271,0.3897609491046057
GAMT,0.5163201207559993,1.7071338074953353,0.09547737331141405,0.39037277237639495
GPR107,0.5669158931651994,1.7164095669562756,0.09554525577885924,0.390463911437904
ATP5PD,-0.15730804782455543,-1.6987117075914213,0.09559634868195005,0.390463911437904
C1QC,-0.8093696584904175,-1.701203018910465,0.09560858995234488,0.390463911437904
EHD1,0.4866285793186975,1.7117594666266922,0.09565281418526733,0.390463911437904
TMEM192,-0.6494319997499232,-1.6985655602855692,0.09566060051054742,0.390463911437904
ZNF503,-0.3406085071915612,-1.6980643358832153,0.0957158626049655,0.39053917965810897
INPP4A,0.6850265435373442,1.6981060803773385,0.09574342760722249,0.39053917965810897
FAM3A,-0.27390624227942784,-1.6978865791597741,0.09583666745436092,0.39065817393660657
WWOX,0.5767152308010033,1.700608765687165,0.0958370064821813,0.39065817393660657
PRR3,-0.6348087468481105,-1.6967502108222763,0.09596432231315459,0.3910457487339195
B3GALNT2,0.6610703101470379,1.6968325768531296,0.09604157245052912,0.39122911866936494
IRAK4,-0.6387551464861603,-1.6972150613321106,0.096077062456845,0.39124231106545376
RNF122,0.5640681466737076,1.6966448166308217,0.09612149896167442,0.3912919140617693
AGER,-0.700865660546941,-1.704661126737973,0.09623077481123163,0.3916053435877393
Y_RNA,0.5996377965142023,1.695109311199887,0.09628868079448313,0.3917095864245053
GARRE1,0.6729817033630914,1.70115322934858,0.09640279151704877,0.39200556993079927
RBSN,-0.6077435931042059,-1.6991837928363562,0.09642606715633543,0.39200556993079927
SEC11C,-0.5294718273449908,-1.6980034585481765,0.09654508654900988,0.392347696469414
ANKRD40,0.6768217745965539,1.694197300377259,0.09657490904770177,0.392347696469414
GRSF1,-0.17746006922862723,-1.695022366600609,0.0966411232935558,0.39235803915706363
ENSG00000273338,-0.7694522264757739,-1.6998506350493165,0.09664214170318244,0.39235803915706363
LAG3,0.5996605611962278,1.6928276925551153,0.09672090719335992,0.3924897546348559
TLE1,0.47029109719693185,1.7123672959911276,0.09673929324525753,0.3924897546348559
ROGDI,0.46897932094789674,1.6924762248975647,0.09680732103031746,0.3926344404609766
LINC00663,0.5494284972475313,1.6918123028413998,0.09693294472015973,0.39298132345862985
MPHOSPH8,0.3011531221656316,1.7038373691522173,0.09695763754939239,0.39298132345862985
IRF9,-0.6765083612791682,-1.6913555029651663,0.09708054531093878,0.3933480611780221
M6PR,-0.3145877342337773,-1.6905056085544627,0.09718437490872146,0.3936060981291646
WFDC1,1.0200010243632827,1.6990137976028947,0.09725450625551153,0.3936060981291646
CDK11A,-0.5427544115359764,-1.6953106894682404,0.09726821229309088,0.3936060981291646
TMEM132C,0.7447725490414998,1.690601976876886,0.09728401273693574,0.3936060981291646
PYGO2,-0.5881399016472102,-1.6900429044960934,0.0973064618159562,0.3936060981291646
KCNMB4,0.6593979754869261,1.689222190697501,0.0974069282963515,0.3937825218221647
MLXIPL,-0.7715772970784975,-1.6897586573313501,0.09744827449621778,0.3937825218221647
ADAMTS1,0.5533960989955986,1.6909847452546534,0.09748097048285786,0.3937825218221647
TCF21,0.5123086633353378,1.6951707569062076,0.09751978851958615,0.3937825218221647
MPPE1P2,0.5718174240985701,1.6888582574535305,0.09756352753424218,0.3937825218221647
ZNF609,-0.6917040927380578,-1.6896585990199324,0.09760157177737727,0.3937825218221647
TOB2,0.34566464803633146,1.690151539950844,0.09760186405219254,0.3937825218221647
ALKBH4,-0.5319442769075171,-1.688774007353612,0.09760976367317198,0.3937825218221647
DNAH14,0.5895413861787712,1.6878134223621866,0.09769963430089501,0.3939610588937454
WDR5,-0.4837169719589238,-1.696860040454775,0.09771897009407962,0.3939610588937454
SEMA4F,0.53796912629735,1.6873634370836357,0.09776926192717991,0.39397044246001506
GPR180,-0.6299995546856012,-1.6879040807722727,0.09782621898798059,0.39397044246001506
PLXNC1,0.7116221880301796,1.689863265055867,0.09783656234594039,0.39397044246001506
MTHFD1,-0.49383726277296347,-1.6874875781741998,0.09785120296200027,0.39397044246001506
HDHD5,-0.6295208028326069,-1.6895374333250155,0.09790493315125388,0.39405598674779724
ZNF736,-0.6137002531605322,-1.6864994176053394,0.0979405958203673,0.39406877873859886
PTGER4,0.6631550135997646,1.6863024554435202,0.09797541288240279,0.39407816103329846
C1QTNF1,0.6807549056385778,1.691953375111088,0.09803611521762208,0.3941916187288609
CCT7,-0.2945879303788441,-1.6857176183493812,0.0981191856732087,0.3943949110012242
ZNF570,-0.5446775509292734,-1.6842890057218742,0.09840499974170135,0.3953475834545679
WNT2B,0.6494676482708961,1.6858550947223385,0.0984473368186991,0.3953475834545679
CETN2,0.3668177547493139,1.6851944574834734,0.09845396501658969,0.3953475834545679
LTBP2,0.5020617874934752,1.6872408048708272,0.09866482905838905,0.39606321684557166
POT1,-0.5337971987357761,-1.6829109821408175,0.09874296387507128,0.3961695156716659
C21orf91,0.6887387833457006,1.6843317929396182,0.09880698383405899,0.3961695156716659
DPH6,-0.34056691237239,-1.6824223637768572,0.0988292628959358,0.3961695156716659
ANXA3,0.9714302013875029,1.6820997845184997,0.09883895212190562,0.3961695156716659
KRBOX4,-0.6122428210530999,-1.6853319920397516,0.09889509084962814,0.3961695156716659
RNF187,-0.26724441616665295,-1.686574776711669,0.0988971910045002,0.3961695156716659
IGSF8,-0.30787561523372986,-1.6820322840500193,0.09891991286534302,0.3961695156716659
FIGNL1,-0.6288554108403925,-1.6810243394796505,0.09899793782258313,0.3962311807472027
POP5,-0.319626985777111,-1.686714083362563,0.0990006354665544,0.3962311807472027
CHMP6,-0.3678305312408563,-1.6879724289197664,0.09912925627070694,0.39635513394752414
RAMP3,0.6713923209146666,1.6809243320128608,0.09913670170088763,0.39635513394752414
IRF2,-0.33275271832910835,-1.684880297010314,0.0991448732766705,0.39635513394752414
SCRIB,0.6020050542916708,1.6801940341744022,0.09919414697644327,0.39635513394752414
RBPMS,-0.3259358918505759,-1.6812757556611397,0.09919497046118897,0.39635513394752414
USF1,-0.7275803969091066,-1.6796421061328384,0.09929658708771298,0.3965373532474571
PLEKHO1,0.3947844340376445,1.680240361834089,0.09930594997657033,0.3965373532474571
TMEM121,0.6140721676744778,1.6807117907408513,0.09934590660368059,0.3965663682162715
