perturbation,target,u_z,cosine,delta,rank_u_z,rank_cosine,rank_delta,avg_rank
1022_C19orf53_P1P2_ENSG00000104979,C19orf53,3.289772221851357,0.037391066999851015,0.026043444637356663,204.0,60.0,953.0,405.6666666666667
6818_PRRC1_P1P2_ENSG00000164244,PRRC1,3.0286725221467834,0.02845724606590544,0.03133818466313324,281.0,219.0,717.0,405.6666666666667
4921_MDN1_P1P2_ENSG00000112159,MDN1,3.876046485519024,0.01512825844107794,0.11628710172486817,110.0,1056.0,57.0,407.6666666666667
1957_CTU2_P1P2_ENSG00000174177,CTU2,2.9132277516266822,0.035250407190773714,0.0284941872628261,316.0,83.0,826.0,408.3333333333333
4780_MAK16_P1P2_ENSG00000198042,MAK16,3.7842047956113323,0.01554978210251579,0.10213474153140181,122.0,1019.0,84.0,408.3333333333333
3446_GNL3L_P1P2_ENSG00000130119,GNL3L,3.0929967591622853,0.018275622803467114,0.06644597371628369,258.0,760.0,211.0,409.6666666666667
9114_TMUB1_P1P2_ENSG00000164897,TMUB1,3.047216319648092,0.025209090495484227,0.03353478403037934,270.0,335.0,626.0,410.3333333333333
2169_DFFA_P1P2_ENSG00000160049,DFFA,3.2981215513161692,0.018027781345840835,0.05965073215879169,199.0,783.0,253.0,411.6666666666667
8330_SPATS2_P1P2_ENSG00000123352,SPATS2,2.4821209896490375,0.024308624928543802,0.04555724083576217,498.0,374.0,365.0,412.3333333333333
11018_non-targeting_non-targeting_non-targeting,,2.756652860435452,0.03721765653455625,0.02891985964308856,377.0,61.0,805.0,414.3333333333333
10265_ZNF283_P1P2_ENSG00000167637,ZNF283,3.018039451177827,0.02261232441786665,0.03737386164296561,283.0,455.0,510.0,416.0
8510_STK11IP_P1P2_ENSG00000144589,STK11IP,2.7726608903557493,0.03374796953315336,0.02934365711795288,367.0,98.0,788.0,417.6666666666667
1684_CLUAP1_P1P2_ENSG00000103351,CLUAP1,2.8152515976984387,0.024745704455463254,0.03590833017988023,351.0,357.0,546.0,418.0
9092_TMEM65_P1P2_ENSG00000164983,TMEM65,2.843586979126702,0.028162282969046777,0.03185461592208472,340.0,227.0,692.0,419.6666666666667
6626_PPIF_P1P2_ENSG00000108179,PPIF,2.762773069319771,0.027472327986214275,0.0332757736901444,373.0,249.0,637.0,419.6666666666667
6856_PSMB7_P1P2_ENSG00000136930,PSMB7,2.8275205257395424,0.02433349005598115,0.035968703215563884,348.0,373.0,542.0,421.0
9396_TTF1_P1P2_ENSG00000125482,TTF1,4.165593187289075,0.014374050699114361,0.13411245816802664,84.0,1154.0,34.0,424.0
5222_MRPL3_P1P2_ENSG00000114686,MRPL3,2.3787698767694527,0.036038800411692766,0.03354278474961846,579.0,73.0,624.0,425.3333333333333
6097_PAX9_P1_ENSG00000198807,PAX9,2.644479804059645,0.021073872231807678,0.05097103499778021,424.0,542.0,312.0,426.0
5240_MRPL9_P1P2_ENSG00000143436,MRPL9,2.459751836514625,0.044025286912576546,0.031080047602213386,520.0,29.0,731.0,426.6666666666667
568_ASB7_P1P2_ENSG00000183475,ASB7,2.4161608955613882,0.021308819527313692,0.06700957828703015,554.0,523.0,205.0,427.3333333333333
2330_DOK2_P1P2_ENSG00000147443,DOK2,2.9693142798145855,0.021473131470891797,0.03947258036443112,304.0,516.0,465.0,428.3333333333333
1870_CRELD2_P1P2_ENSG00000184164,CRELD2,3.332766667165572,0.02252253967995224,0.03336220863360047,191.0,462.0,633.0,428.6666666666667
5800_NR4A2_P2_ENSG00000153234,NR4A2,2.91462991483138,0.02359532220292474,0.03509146735689653,314.0,407.0,567.0,429.3333333333333
6258_PGK1_P1P2_ENSG00000102144,PGK1,2.1912889716080133,0.02849519558132808,0.04647698039252316,716.0,218.0,354.0,429.3333333333333
2491_EEFSEC_P1P2_ENSG00000132394,EEFSEC,2.6567487321007492,0.021088459866321792,0.047841040885919055,415.0,539.0,338.0,430.6666666666667
8526_STK4_P1_ENSG00000101109,STK4,3.0945157693007075,0.029487021048946616,0.02812193475271451,255.0,188.0,849.0,430.6666666666667
7748_SEC31A_P1_ENSG00000138674,SEC31A,2.765825344732849,0.029394355997587135,0.03073078898651539,372.0,189.0,743.0,434.6666666666667
9381_TTC21B_P1P2_ENSG00000123607,TTC21B,3.0374944656430056,0.02809020595392679,0.02896903729666067,275.0,229.0,803.0,435.6666666666667
5194_MRPL11_P1P2_ENSG00000174547,MRPL11,2.19461910921917,0.035890177512595434,0.03699817468979801,714.0,75.0,524.0,437.6666666666667
6366_PIN1_P1P2_ENSG00000127445,PIN1,2.19900086923385,0.02498472389070675,0.05899891324213519,711.0,347.0,256.0,438.0
11164_non-targeting_non-targeting_non-targeting,,2.5855889494623465,0.026284024634985782,0.03505263210698799,452.0,295.0,570.0,439.0
7925_SIRT5_P1P2_ENSG00000124523,SIRT5,2.6998652506451997,0.02621728609540434,0.03347068016090814,397.0,299.0,627.0,441.0
3530_GRB2_P2_ENSG00000177885,GRB2,3.1712842047579004,0.030040504087441536,0.026529790690596543,232.0,169.0,924.0,441.6666666666667
5692_NKX2-3_P1P2_ENSG00000119919,NKX2-3,2.74467604972866,0.03212221767463938,0.02881877230505956,381.0,135.0,809.0,441.6666666666667
7300_RHOXF2_ENST00000371388.3_ENSG00000131721,RHOXF2,2.8997903542483305,0.021109615413393595,0.039000093016452825,318.0,538.0,476.0,444.0
5247_MRPS17_P1P2_ENSG00000239789,MRPS17,2.312985053082391,0.026178455871237325,0.0422416977897031,616.0,300.0,416.0,444.0
1364_CD3D_P1P2_ENSG00000167286,CD3D,2.8875214262072264,0.028749053206781297,0.028893671297912097,322.0,206.0,807.0,445.0
7576_RSL1D1_P1_ENSG00000171490,RSL1D1,3.3608683547263865,0.015429348114946076,0.08633027692386502,183.0,1030.0,126.0,446.3333333333333
9906_XRCC4_P1P2_ENSG00000152422,XRCC4,3.157613113512099,0.027486902083163525,0.02803440078417687,240.0,248.0,853.0,447.0
5264_MRPS35_P1P2_ENSG00000061794,MRPS35,2.9059832417357447,0.021919135230788128,0.036374816183965264,317.0,493.0,533.0,447.6666666666667
2771_EVL_P1_ENSG00000196405,EVL,2.4821989424431607,0.022408731073833375,0.044578924493843035,497.0,468.0,380.0,448.3333333333333
10486_ZNF594_P1P2_ENSG00000180626,ZNF594,2.5412963941845548,0.02990675954621592,0.0315116552190063,468.0,173.0,708.0,449.6666666666667
5200_MRPL17_P1P2_ENSG00000158042,MRPL17,2.125153607119777,0.03703300077360523,0.03773291526627001,786.0,62.0,502.0,450.0
10485_ZNF593_P1P2_ENSG00000142684,ZNF593,3.3349732833152452,0.026030873955091797,0.027992907008412886,190.0,307.0,855.0,450.6666666666667
8900_THUMPD3_P1P2_ENSG00000134077,THUMPD3,2.9798305038498176,0.0304731471892731,0.027177341202149766,299.0,155.0,898.0,450.6666666666667
8387_SPTLC1_P1P2_ENSG00000090054,SPTLC1,2.154832728285876,0.034428655103748186,0.03726456625878512,748.0,90.0,514.0,450.6666666666667
33_ABCF1_P1_ENSG00000204574,ABCF1,3.6985559931910545,0.015047257407599567,0.07858334772299191,134.0,1070.0,154.0,452.6666666666667
6900_PTCD1_P2_ENSG00000106246,PTCD1,2.127490545794273,0.03699935900483373,0.03732384697048994,783.0,63.0,512.0,452.6666666666667
2295_DNAJC24_P1P2_ENSG00000170946,DNAJC24,3.1305046248879456,0.01740384825019255,0.05670243968560246,247.0,836.0,277.0,453.3333333333333
289_AMD1_P1P2_ENSG00000123505,AMD1,2.4512389730805033,0.020112579145695073,0.06622174017708289,530.0,618.0,212.0,453.3333333333333
7873_SH3BGRL3_P1P2_ENSG00000142669,SH3BGRL3,2.420893196377243,0.022740238929314587,0.04545804146675119,550.0,448.0,368.0,455.3333333333333
8191_SMUG1_P1P2_ENSG00000123415,SMUG1,3.166084516207147,0.017910158401556023,0.04794846697657359,236.0,799.0,336.0,457.0
5251_MRPS21_P1P2_ENSG00000266472,MRPS21,2.1282500508634845,0.02866689457138867,0.04455862961024218,780.0,210.0,381.0,457.0
8092_SLC48A1_P1_ENSG00000211584,SLC48A1,2.6200853291482122,0.03646558153414821,0.027491105647523186,434.0,65.0,876.0,458.3333333333333
2839_FAM118B_P1P2_ENSG00000197798,FAM118B,2.425625497193097,0.036047762851657235,0.030191066774376985,545.0,72.0,759.0,458.6666666666667
8520_STK32C_P2_ENSG00000165752,STK32C,2.033954575347572,0.02622520555492672,0.06829942384239467,882.0,298.0,198.0,459.3333333333333
8840_TFB1M_P1P2_ENSG00000029639,TFB1M,2.420951619844105,0.026394726985795352,0.03617296036908847,549.0,294.0,537.0,460.0
11091_non-targeting_non-targeting_non-targeting,,2.652659089420381,0.026922763423047155,0.03195891378460714,420.0,275.0,687.0,460.6666666666667
7243_REXO2_P1P2_ENSG00000076043,REXO2,3.4642778910728333,0.015214258403715585,0.07380812420713753,163.0,1048.0,171.0,460.6666666666667
8177_SMIM1_P1P2_ENSG00000235169,SMIM1,2.740761677448879,0.03354310676020841,0.027034611870328514,385.0,100.0,902.0,462.3333333333333
2552_EIF3H_P1P2_ENSG00000147677,EIF3H,2.078784499790503,0.034371271290989915,0.03929807473098269,834.0,91.0,467.0,464.0
"4761_MAGEA3_ENST00000370278.3,ENST00000393902.3_ENSG00000221867",,2.616962351167455,0.02072146437039274,0.043416110978743,435.0,570.0,394.0,466.3333333333333
4762_MAGEA6_P1P2_ENSG00000197172,MAGEA6,2.2201501642380386,0.02691989001856155,0.04105199673886329,694.0,276.0,432.0,467.3333333333333
907_BRPF3_P1P2_ENSG00000096070,BRPF3,2.79041044978484,0.024908790725338244,0.031783659264525733,363.0,349.0,696.0,469.3333333333333
4332_KDSR_P1P2_ENSG00000119537,KDSR,2.505690890245735,0.021562786968481733,0.04244132088098475,486.0,509.0,415.0,470.0
1211_CAST_P2_ENSG00000153113,CAST,4.55334973685482,0.01366094490557989,0.08525269573530904,55.0,1237.0,128.0,473.3333333333333
5905_NUP42_P1P2_ENSG00000136243,NUP42,2.7993019912450037,0.024695990101417688,0.03156570606772083,359.0,359.0,707.0,475.0
3892_HOXA3_P1_ENSG00000105997,HOXA3,2.8418877847010906,0.0258842198149857,0.029774869988299313,342.0,311.0,775.0,476.0
9248_TRAPPC3_P1P2_ENSG00000054116,TRAPPC3,3.036092302438308,0.02878800047025823,0.02602030776801164,277.0,203.0,955.0,478.3333333333333
2594_ELMO2_P1P2_ENSG00000062598,ELMO2,2.3344848888877543,0.021680499748018306,0.0484718125625291,605.0,505.0,331.0,480.3333333333333
8942_TKT_P1_ENSG00000163931,TKT,3.4216502782193725,0.019252904801357246,0.034330107989062636,171.0,678.0,595.0,481.3333333333333
9527_UBE3D_P1P2_ENSG00000118420,UBE3D,2.4814199080466888,0.028693503354973532,0.030807359243995143,501.0,208.0,738.0,482.3333333333333
2488_EEF2K_P1P2_ENSG00000103319,EEF2K,2.8032747869916466,0.026969455154975727,0.028476921306583435,355.0,271.0,831.0,485.6666666666667
7440_RPL17-C18orf32_P1P2_nan,RPL17-C18orf32,2.7669797899648443,0.019540881342597353,0.040917902506459214,370.0,652.0,437.0,486.3333333333333
6048_PALM3_ENST00000340790.4_ENSG00000187867,PALM3,2.611412121815527,0.027331494383299695,0.030043870813379663,437.0,256.0,766.0,486.3333333333333
5256_MRPS26_P1P2_ENSG00000125901,MRPS26,2.5244195796574145,0.024491325667267173,0.033539251707886374,473.0,367.0,625.0,488.3333333333333
521_ARMC1_P1P2_ENSG00000104442,ARMC1,3.0451301138566835,0.02286776532955138,0.030357580761718083,272.0,441.0,753.0,488.6666666666667
4208_ISG20L2_P1P2_ENSG00000143319,ISG20L2,4.082222900076431,0.01299788159046782,0.11754116570490482,92.0,1319.0,56.0,489.0
9957_YY1AP1_P1P2_ENSG00000163374,YY1AP1,2.7196123824446907,0.023814560538033255,0.03206575869643081,391.0,393.0,683.0,489.0
8587_SUMO1_P1P2_ENSG00000116030,SUMO1,3.0732059965884764,0.016514809756404705,0.05515916131717555,263.0,920.0,285.0,489.3333333333333
11282_non-targeting_non-targeting_non-targeting,,2.608724642339857,0.0311766416557984,0.02730586771144672,440.0,147.0,887.0,491.3333333333333
8570_SUB1_P2_ENSG00000113387,SUB1,2.469951861020517,0.02392509337093618,0.034926017456488385,512.0,388.0,577.0,492.3333333333333
795_BCL11A_P1P2_ENSG00000119866,BCL11A,2.561518481115038,0.028082716271270427,0.0293105666603754,460.0,230.0,789.0,493.0
11027_non-targeting_non-targeting_non-targeting,,2.652775936354106,0.03005984618802943,0.027242764280821907,419.0,168.0,892.0,493.0
2550_EIF3F_P1P2_ENSG00000175390,EIF3F,2.1496330397351224,0.023118907615747666,0.05385174260402377,757.0,431.0,293.0,493.6666666666667
5272_MRTO4_P1P2_ENSG00000053372,MRTO4,2.728960137142675,0.021042596774980958,0.03586884526375837,388.0,546.0,548.0,494.0
926_BTG2_P1P2_ENSG00000159388,BTG2,3.2004959381891,0.02021727868943863,0.032907991411693455,225.0,610.0,650.0,495.0
10867_non-targeting_non-targeting_non-targeting,,2.0760778949553615,0.027682402014641064,0.04276680499693989,838.0,243.0,408.0,496.3333333333333
4105_IMMP2L_P1P2_ENSG00000184903,IMMP2L,2.7370049059557227,0.023259657040467913,0.032066114559871725,386.0,422.0,682.0,496.6666666666667
6219_PES1_P1P2_ENSG00000100029,PES1,4.338468225734915,0.012380018735125108,0.13702311064264275,67.0,1397.0,31.0,498.3333333333333
6118_PCED1A_P1P2_ENSG00000132635,PCED1A,1.8618390419709432,0.02558735368006556,0.09422649084385513,1075.0,319.0,105.0,499.6666666666667
9415_TUBB3_P2_ENSG00000258947,TUBB3,2.743916544659449,0.02050651422671568,0.03653761614220411,383.0,585.0,531.0,499.6666666666667
3556_GSS_P1P2_ENSG00000100983,GSS,2.7793795890449253,0.02179894782084213,0.03321221823570719,366.0,498.0,640.0,501.3333333333333
5164_MPHOSPH6_P1P2_ENSG00000135698,MPHOSPH6,3.1449352212029584,0.01592535470624095,0.05638941071031926,244.0,981.0,281.0,502.0
7145_RBCK1_P1P2_ENSG00000125826,RBCK1,2.34704593426317,0.029580435594207144,0.03126112501753751,600.0,186.0,721.0,502.3333333333333
8924_TIMM50_P1P2_ENSG00000105197,TIMM50,3.001388763122043,0.015930593952819365,0.06192532896867578,288.0,979.0,240.0,502.3333333333333
9051_TMEM234_P1P2_ENSG00000160055,TMEM234,2.484040483739647,0.025019828421555163,0.03242152532922477,495.0,346.0,670.0,503.6666666666667
5765_NPC2_P1P2_ENSG00000119655,NPC2,2.4120712528810206,0.02488153118483842,0.0340963090512027,557.0,351.0,604.0,504.0
11028_non-targeting_non-targeting_non-targeting,,2.084198756849235,0.02661702323954761,0.043341065521933286,832.0,286.0,396.0,504.6666666666667
5209_MRPL27_P1P2_ENSG00000108826,MRPL27,2.116764372316681,0.03301564136925408,0.03409202153928162,794.0,116.0,605.0,505.0
7321_RMDN3_P1P2_ENSG00000137824,RMDN3,2.3617102244456323,0.0316986503651839,0.02928979892320656,587.0,138.0,791.0,505.3333333333333
4170_IQCC_P1P2_ENSG00000160051,IQCC,2.9922162788246465,0.027554643077788363,0.025651764327593363,294.0,246.0,980.0,506.6666666666667
3621_HADHA_P1P2_ENSG00000084754,HADHA,2.339334036637333,0.023169534661637563,0.03798009817015076,602.0,429.0,498.0,509.6666666666667
5201_MRPL18_P1P2_ENSG00000112110,MRPL18,2.272848131347923,0.031326668532747376,0.030792346556836492,649.0,146.0,739.0,511.3333333333333
10227_ZNF233_P1P2_ENSG00000159915,ZNF233,2.0855424965870704,0.026163930403671317,0.04282783875765075,830.0,303.0,406.0,513.0
7908_SIGIRR_P2_ENSG00000185187,SIGIRR,2.480121444788713,0.02600615906257092,0.031081985053751482,502.0,309.0,730.0,513.6666666666666
1254_CCDC130_P2_ENSG00000104957,CCDC130,2.20046145590541,0.023546798309050238,0.041510277647980695,710.0,409.0,423.0,514.0
420_APOO_P1P2_ENSG00000184831,APOO,2.6291728557416967,0.024142370812677838,0.030814536618056568,430.0,377.0,737.0,514.6666666666666
4050_IFRD2_P1P2_ENSG00000214706,IFRD2,2.1604998045715287,0.025466895174280035,0.038910165768849175,743.0,324.0,478.0,515.0
1152_CAD_P1P2_ENSG00000084774,CAD,3.0593448422495433,0.014344481954712255,0.08722383106085932,266.0,1156.0,125.0,515.6666666666666
1162_CALU_P1P2_ENSG00000128595,CALU,2.891085257685833,0.023900436171068847,0.02837224510935707,319.0,389.0,839.0,515.6666666666666
2223_DIDO1_P1_ENSG00000101191,DIDO1,2.8076565470063266,0.025207034991002977,0.027924476757753634,353.0,336.0,859.0,516.0
5749_NOP56_P1P2_ENSG00000101361,NOP56,2.7508689372160746,0.025765294916308894,0.027998846930441884,379.0,316.0,854.0,516.3333333333334
2093_DDIT3_P1P2_ENSG00000175197,DDIT3,2.6543533699593906,0.031961587835554105,0.025399645402716074,417.0,136.0,998.0,517.0
9166_TOMM40L_P1P2_ENSG00000158882,TOMM40L,2.5098137129418148,0.023093989892089942,0.032926782036422395,484.0,432.0,649.0,521.6666666666666
9838_WDR73_P1P2_ENSG00000177082,WDR73,1.7764823568849777,0.02883312851517042,0.06882406248471706,1169.0,201.0,197.0,522.3333333333334
1802_CORO2A_P1P2_ENSG00000106789,CORO2A,2.476979724565146,0.025156512337644713,0.03113421129632383,506.0,339.0,727.0,524.0
8241_SNX12_P1P2_ENSG00000147164,SNX12,2.2311259998235164,0.030831385103338896,0.03078326743527527,685.0,150.0,741.0,525.3333333333334
7465_RPL36A_P1P2_ENSG00000241343,RPL36A,2.41668670676315,0.018936979061011595,0.04959952447902113,553.0,701.0,326.0,526.6666666666666
6525_POLG2_P1P2_ENSG00000256525,POLG2,2.8879888139421257,0.019835719153677017,0.033309266868422144,321.0,634.0,635.0,530.0
10_AARS2_P1P2_ENSG00000124608,AARS2,2.2928289570148634,0.045510164315422146,0.026243278677238923,631.0,25.0,940.0,532.0
3699_HES2_P2_ENSG00000069812,HES2,2.482822071251386,0.021542133205617736,0.034424609515230464,496.0,511.0,593.0,533.3333333333334
1277_CCDC43_P1P2_ENSG00000180329,CCDC43,2.345526924124748,0.022730460103981737,0.03580231166948281,601.0,451.0,549.0,533.6666666666666
4349_PRORP_P1P2_ENSG00000100890,PRORP,2.274776105754382,0.018904754430763136,0.05902892156841654,646.0,704.0,255.0,535.0
7967_SLC16A1_P1_ENSG00000155380,SLC16A1,2.111365668940251,0.02671249575644775,0.03710949810662796,805.0,282.0,520.0,535.6666666666666
8404_SREK1_P1P2_ENSG00000153914,SREK1,2.326696273033582,0.027666408665168223,0.03032504613360078,610.0,244.0,754.0,536.0
2722_ERV3-1_P1P2_ENSG00000213462,ERV3-1,2.5987342295063867,0.02396434356861552,0.029671605912794524,445.0,387.0,778.0,536.6666666666666
5619_NF1_P1P2_ENSG00000196712,NF1,2.653652288357042,0.020533063971808777,0.03379567341012264,418.0,582.0,615.0,538.3333333333334
3264_GALK2_P1_ENSG00000156958,GALK2,2.7267400454019035,0.025389592448214482,0.027101062812212574,389.0,327.0,900.0,538.6666666666666
7816_SETD2_P1P2_ENSG00000181555,SETD2,2.4460152871280747,0.027851961176043633,0.028122420081848842,531.0,237.0,848.0,538.6666666666666
8632_SYP_P1P2_ENSG00000102003,SYP,2.4262681553285836,0.030296158495492182,0.02682286314243163,544.0,164.0,911.0,539.6666666666666
4175_IQSEC1_P1P2_ENSG00000144711,IQSEC1,2.292653686614276,0.028614912161650612,0.029832207230490855,632.0,216.0,773.0,540.3333333333334
4501_LAMP1_P1P2_ENSG00000185896,LAMP1,3.2419765996614034,0.028633052621237793,0.022480463068525247,215.0,212.0,1199.0,542.0
2401_DUSP12_P1P2_ENSG00000081721,DUSP12,2.849429325812942,0.017241273790704965,0.04080212847602748,337.0,849.0,440.0,542.0
1215_CAT_P2_ENSG00000121691,CAT,2.0753183898861507,0.022469157392646964,0.0500734983440389,839.0,465.0,323.0,542.3333333333334
2115_DDX28_P1P2_ENSG00000182810,DDX28,2.4799593213751288,0.035212323843650646,0.024630634286117423,503.0,84.0,1043.0,543.3333333333334
2308_DNASE1L1_P2_ENSG00000013563,DNASE1L1,2.8008794248502884,0.021235433052990593,0.030500896352673987,357.0,526.0,749.0,544.0
4375_KIF13A_P1P2_ENSG00000137177,KIF13A,2.744058191456434,0.02491639541890244,0.027003557073085067,382.0,348.0,903.0,544.3333333333334
5665_NHLRC2_P1P2_ENSG00000196865,NHLRC2,2.312809782681804,0.033062200826790115,0.026996754874248855,617.0,113.0,904.0,544.6666666666666
6752_PRKAB2_P1P2_ENSG00000131791,PRKAB2,3.004823215590662,0.0217621015885058,0.028125617436507478,287.0,500.0,847.0,544.6666666666666
10636_ZNF786_P1P2_ENSG00000197362,ZNF786,2.442159338315156,0.02382314522068248,0.0314140166985692,535.0,392.0,712.0,546.3333333333334
5225_MRPL42_P1P2_ENSG00000198015,MRPL42,1.9627947927091693,0.032763385599755675,0.03502664020230044,955.0,120.0,571.0,548.6666666666666
6656_PPP1R12C_P1P2_ENSG00000125503,PPP1R12C,2.7223582853872235,0.02531244320695047,0.0265062435918526,390.0,332.0,926.0,549.3333333333334
10308_ZNF350_P1P2_ENSG00000256683,ZNF350,2.995793914291786,0.025214222864602752,0.024865498142105875,290.0,334.0,1028.0,550.6666666666666
11268_non-targeting_non-targeting_non-targeting,,2.4278455889338684,0.030696242374979577,0.025862017929686724,541.0,154.0,960.0,551.6666666666666
3724_HIF1AN_P1P2_ENSG00000166135,HIF1AN,2.0514816154062916,0.020918932350936927,0.0625419035640946,865.0,556.0,235.0,552.0
10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9,5.852862910275169,0.010589699436042889,0.1595313684947688,6.0,1645.0,7.0,552.6666666666666
10914_non-targeting_non-targeting_non-targeting,,2.414174497688067,0.026611199971179552,0.028638842125152206,555.0,287.0,818.0,553.3333333333334
2642_ENO3_P2_ENSG00000108515,ENO3,1.9223079943283063,0.033726353641103594,0.03560585554331652,1004.0,99.0,557.0,553.3333333333334
3403_GLRX3_P1P2_ENSG00000108010,GLRX3,3.214809687570388,0.019340571137780732,0.029676699422829383,222.0,668.0,777.0,555.6666666666666
2918_FAM32A_P1P2_ENSG00000105058,FAM32A,2.9994750403981696,0.018401499403776035,0.03329786003849209,289.0,743.0,636.0,556.0
11237_non-targeting_non-targeting_non-targeting,,2.435966450827742,0.03465014433553136,0.02462155884559507,536.0,89.0,1044.0,556.3333333333334
286_ALX4_P1P2_ENSG00000052850,ALX4,2.890559446484071,0.02639951965468905,0.02419865046322109,320.0,293.0,1059.0,557.3333333333334
804_BCL6B_P1P2_ENSG00000161940,BCL6B,2.19023734920449,0.024816465325700404,0.03406658473922162,717.0,354.0,606.0,559.0
6396_PKM_P1_ENSG00000067225,PKM,2.0966429552909265,0.021167823061701188,0.049592759124844996,822.0,533.0,327.0,560.6666666666666
3284_GAR1_P1P2_ENSG00000109534,GAR1,3.7847306068130937,0.013735076560284623,0.0484470778427412,121.0,1230.0,332.0,561.0
