gene_symbol,rank,average_rank,reversal_score_wilcoxon,reversal_score_cosine,reversal_effect_size,q_value,rpe1_rank,rpe1_covered,depmap_gene_effect,depmap_n_cell_lines,is_essential,tier,tier_label,k562_chronos,tier_note
CSRNP1,7174,7901.666666666667,-0.1406459319003788,-0.0180187022111714,-0.0042387036181342,0.963761338124357,,False,-0.0108068535187666,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1945582275916165,
CCDC51,7175,7902.333333333333,-0.5774580273517788,-0.0146222563182231,-0.0024168114961708,0.8183612816748825,,False,-0.2450397436959052,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.306293188213508,
CTNNA1,7176,7905.333333333333,-0.6427188440226926,-0.0058203639319891,-0.0091601957320066,0.7966735048866207,,False,-0.0152231899220453,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0557641352551619,
GSC2,7177,7907.0,-0.1222442266879736,-0.0185526157059115,-0.0041613055760006,0.9698863296417995,,False,-0.0561266406513406,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.406591154752678,
MIDN,7178,7907.666666666667,-0.5141140838007047,-0.01614931602192,-0.0020595535761529,0.8248557057049238,,False,-0.1454952016182602,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0864156047661864,
SLC7A6,7179,7908.333333333333,-0.3173585907945438,-0.0199164312272627,-0.0017922229198639,0.9108042203595806,,False,-0.1041250958844562,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0182008398259487,
HOMEZ,7180,7911.0,-1.0466562887307795,-0.0053441398015069,-0.0060847458095445,0.6245683871444104,,False,-0.1113116118738939,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1705735860417187,
ERCC1,7181,7911.333333333333,-0.4615307688996412,-0.0195104386172272,-0.0007924943808765,0.8623051676912772,,False,-0.2036345343340031,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2234071781995971,
SLC7A6OS,7182,7911.333333333333,-0.3383281056517475,-0.0114664087429331,-0.0069015235323534,0.9049543484439435,1334.0,True,-1.0169548280039862,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.0771906244850338,
ACTR3B,7183,7912.0,-0.5327164661227877,-0.0111277712587559,-0.0052095556031408,0.8364390887265739,,False,0.0166516794112884,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0262100765599908,
HOXC13,7184,7912.666666666667,-0.7995974827623196,-0.0033920881392113,-0.0105988569958313,0.7337687015346637,,False,-0.1997161204443885,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0374425810504426,
SDSL,7185,7913.666666666667,-0.0663499491253684,-0.0172653513396659,-0.0055997363192035,0.9839285278031465,,False,0.0833662776869636,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.053440028998791,
LHX1,7186,7914.333333333333,-0.6252055941550642,-0.0100808313024139,-0.0051966263025078,0.8026451772305454,,False,-0.1125663459116934,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.142653708636211,
DAP,7187,7915.333333333333,-0.2586351461464214,-0.019884005316287,-0.002430619493031,0.927072557330115,,False,-0.2148483740453138,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.145871795864422,
ASCL5,7188,7916.0,-0.1505181052056126,-0.0178645642742737,-0.0043133702857965,0.9609726180639443,,False,-0.1514424885893651,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1002919318954434,
NEUROD1,7189,7916.666666666667,-0.7297623097826967,-0.0127401021066408,-0.0026085226697609,0.7581137141837041,,False,0.0710429954590721,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1692315609287738,
PPP4R1,7190,7917.666666666667,-0.6716897673111825,-0.0067938262345076,-0.0079017088390003,0.7839152990390945,,False,0.0075610205104753,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1133037217977736,
NKX2-3,7191,7922.0,-1.0934454189741452,-0.0047645256507626,-0.0064664659037532,0.6045079573714347,,False,0.0233761340535656,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.224234499353299,
KLF12,7192,7922.666666666667,-0.4968697189849758,-0.0166148988968343,-0.0020973677787462,0.8500070654819164,,False,0.0734176209974576,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0122157685811905,
KEAP1,7193,7923.333333333333,-0.4368728101307911,-0.0207540811807125,-0.0005045369036949,0.8720649355859602,2114.0,True,-0.2610188496170146,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4121318630543052,
PCOLCE2,7194,7924.333333333333,-0.6402265561784901,-0.0115672475408164,-0.0040213849402178,0.7979580524566224,,False,0.0074873705141824,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0019067748915392,
SOX21,7195,7925.0,-1.1771779220726075,-0.0016658133434836,-0.0091437867823691,0.5679459087100428,,False,0.0772899365348824,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1673284019882991,
UQCRHL,7196,7925.666666666667,-0.4923750000097927,-0.0124727497914937,-0.0048115686482957,0.8516183003507408,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
DDHD1,7197,7928.666666666667,0.1491240156639108,-0.0189800113753116,-0.0070613057132518,0.9610332277787245,,False,-0.0484576594514329,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0253142222671962,
ZNF577,7198,7929.333333333333,-0.3146285834428174,-0.0127655536719084,-0.0064415901146929,0.9108042203595806,,False,0.0324420675326904,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1663957035191538,
TET3,7199,7929.666666666667,-0.7095038274677101,-0.0111892197917123,-0.0038004410937261,0.7689329911716708,,False,-0.0964153896695795,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1155507944767766,
CLDND1,7200,7930.0,-0.5567209454189649,-0.0145466826406065,-0.0029085784573865,0.8259410246304291,,False,0.0996726809855599,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1192990721348966,
TNK2,7201,7930.333333333333,-0.5658515234170445,-0.0146700629759982,-0.0026982131613981,0.4914723013592439,,False,0.1302936144773039,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1423534380086762,
RPS10,7202,7931.0,-0.5578100778734194,-0.0452184151988138,0.0054603285372937,0.8255063091161626,138.0,True,-1.31269790064366,349.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,,
RASGEF1A,7203,7937.666666666667,-0.4426669947884891,-0.0131713855808138,-0.0048288399283954,0.8699751632247723,,False,-0.0699347370853244,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1726657215287979,
RAB31,7204,7940.0,-0.8939599186162579,-0.0037029296510831,-0.0096257654216582,0.6951134164902592,,False,0.0538853867164173,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0656395635555737,
NSMAF,7205,7943.0,-0.525571757221566,-0.0140882584150851,-0.0035527681523776,0.8390515434408142,,False,-0.0527029061044443,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0087191111397159,
DBX1,7206,7943.0,-0.3435559414331292,-0.0144787568979523,-0.0049005903210932,0.9030858372872943,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
EXOC3,7207,7943.666666666667,-0.6717716784510658,-0.0116011870038135,-0.0039147862460021,0.7839152990390945,1045.0,True,-0.6181628799596031,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.3916358711880078,
MORC2,7208,7943.666666666667,-0.7141658326155993,-0.0070980234105764,-0.0075534406546011,0.7668750131974383,,False,-0.1642735334181724,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0594008760256554,
ABHD5,7209,7944.666666666667,-0.4340504255240314,-0.0166169790122643,-0.0027735925415007,0.8728542092110039,,False,-0.0279399134658678,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0041071856286307,
FLYWCH2,7210,7946.666666666667,-1.0342837440481765,-0.0066299613155555,-0.0053587085833082,0.6292529234215027,,False,-0.0068112500519254,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.143087824882798,
TMEM150A,7211,7947.333333333333,-0.7521548730462814,-0.0102272870307536,-0.0043978232626172,0.7505741782193005,,False,0.0071120513478326,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1000244626275474,
TMEM50B,7212,7947.666666666667,-0.4062899708097086,-0.0165092976878412,-0.0030763762758609,0.8831989507972415,,False,-0.192416979516294,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2250548109511838,
NIT2,7213,7948.333333333333,-0.4185828586638597,-0.0099194630880665,-0.0078580135247907,0.8787861837050901,,False,-0.1374155155605859,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1647296438073478,
PAFAH1B1,7214,7950.666666666667,-0.6860227504118038,-0.0143166717351176,-0.0022323814418252,0.7777345295480868,672.0,True,-2.215979157934998,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-2.0446230323249495,
SRP54,7215,7951.666666666667,-0.0387295500804022,-0.0156777465794411,-0.0074810005300455,0.9914513556656337,106.0,True,-2.2578885174680043,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-2.1561935744060268,
NT5DC1,7216,7952.666666666667,-0.4576098920636049,-0.0140822745498139,-0.0042748718811982,0.8633348500950001,,False,-0.0441436319978932,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.047627061740585,
VEZF1,7217,7956.333333333333,-0.1375792116466931,-0.0250403564724389,-0.0016173924802128,0.9643979962043138,,False,-0.3162173239481564,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2199751888792961,
HERPUD1,7218,7956.666666666667,-0.8482599208273469,-0.0110589453560803,-0.0031012806443956,0.715782001745018,,False,-0.1068170274977092,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1506576078789885,
ARF1,7219,7959.333333333333,-0.4471106552026635,-0.0163960008529907,-0.0029496648539231,0.8679717390399131,,False,-0.3619667544969566,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1281551226271179,
EDARADD,7220,7961.666666666667,-0.7287603079245986,-0.0093178550331514,-0.0054714923257458,0.35829301530436913,,False,0.0192084010700939,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.143782313446983,
MUS81,7221,7968.0,-0.497036486914858,-0.0110418382842468,-0.0062831333971699,0.8500070654819164,,False,-0.3153475633538467,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1998788284170426,
ANO10,7222,7969.333333333333,-0.4364807224471875,-0.0140001855177961,-0.0046821437802458,0.8722125729278777,,False,0.0111052606370128,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1126195717771796,
MRPL40,7223,7971.0,-1.2930180499283888,-0.0020146840413195,-0.0084363211691584,0.5215536398758694,,False,-0.304265741048132,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3786650998103957,
DIRAS1,7224,7971.0,0.3022560387602143,-0.0217035172984468,-0.007743414891808,0.9157430009819395,,False,0.1039846944630513,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0002294671762061,
CEP85,7225,7971.333333333333,-0.3153256282136684,-0.0192497786213123,-0.0026188411292953,0.9108042203595806,1725.0,True,-0.3374201884489053,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1363283488955183,
U2SURP,7226,7972.0,-0.5043554570087924,-0.0037499477803965,-0.0167700977940411,0.8475019822224997,1827.0,True,-1.4773518529612908,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.4890515933145054,
LRRC41,7227,7973.333333333333,-0.6772043320350679,-0.012708687380698,-0.0034523399367263,0.7812806136040222,,False,-0.1084443125488337,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4111775354083995,
DYRK2,7228,7973.666666666667,-0.4171377300560755,-0.0112102931072796,-0.0069482497423774,0.8795509695821837,,False,-0.1209841315325341,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0587847653503857,
TMEM63B,7229,7975.333333333333,-0.8197682158188171,-0.0087724018992538,-0.0052078864668848,0.7263685008861852,,False,-0.0578146674002006,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1561165795308319,
PAX5,7230,7975.333333333333,-0.2679265837958083,-0.0223358133092775,-0.0017353770796248,0.9244817524292307,,False,-0.1148988848905704,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0769693922375607,
MPND,7231,7977.0,-0.768753251652168,-0.0066941712671872,-0.0078104978306708,0.7448711468104938,,False,-0.095819669072397,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0362942336499526,
TFRC,7232,7977.666666666667,-0.281649652721935,-0.0231979289971217,-0.0012207234295496,0.9211557707324196,1230.0,True,-0.7945797063175429,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.9248261782899442,
CNIH1,7233,7978.666666666667,-0.5708361020286953,-0.0104494911736559,-0.0061266383616635,0.8209203957647826,,False,0.0078747470275321,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0150997032684418,
SUMF2,7234,7978.666666666667,-0.554324854019165,-0.0165901798126765,-0.0021598245945096,0.5226459965950521,,False,0.010570883600669,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0731116306153845,
